DateTime,Open,High,Low,Close,Volume,OpenInt
2013-12-24 08:19:00.000,2.935,2.935,2.935,2.935,1,0
2013-12-24 08:36:00.000,2.9437,2.9437,2.9415,2.9415,11,0
2013-12-24 08:37:00.000,2.9429,2.9452,2.9429,2.9441,25,0
2013-12-24 08:38:00.000,2.9441,2.9441,2.9439,2.9439,4,0
2013-12-24 08:39:00.000,2.9464,2.9464,2.9457,2.9457,20,0
2013-12-24 08:41:00.000,2.9484,2.9484,2.9477,2.9477,12,0
2013-12-24 08:42:00.000,2.9477,2.9477,2.9477,2.9477,1,0
2013-12-24 08:43:00.000,2.9471,2.9471,2.947,2.947,7,0
2013-12-24 08:44:00.000,2.9471,2.9471,2.9462,2.947,7,0
2013-12-24 08:46:00.000,2.946,2.946,2.946,2.946,5,0
2013-12-24 08:53:00.000,2.9499,2.9499,2.9499,2.9499,1,0
2013-12-24 08:54:00.000,2.9498,2.9498,2.9498,2.9498,4,0
2013-12-24 08:55:00.000,2.9477,2.9477,2.9477,2.9477,4,0
2013-12-24 09:00:00.000,2.9479,2.9498,2.9476,2.9498,21,0
2013-12-24 09:01:00.000,2.9503,2.9508,2.9497,2.9497,32,0
2013-12-24 09:02:00.000,2.95,2.95,2.9499,2.9499,10,0
2013-12-24 09:03:00.000,2.9499,2.9499,2.9495,2.9495,10,0
2013-12-24 09:04:00.000,2.9503,2.9503,2.9498,2.9498,15,0
2013-12-24 09:06:00.000,2.9493,2.9493,2.9493,2.9493,1,0
2013-12-24 09:07:00.000,2.9495,2.9495,2.9487,2.9487,10,0
2013-12-24 09:08:00.000,2.9492,2.9492,2.949,2.949,10,0
2013-12-24 09:09:00.000,2.9484,2.9485,2.9477,2.9477,11,0
2013-12-24 09:10:00.000,2.9486,2.9491,2.9481,2.9481,16,0
2013-12-24 09:11:00.000,2.9483,2.9483,2.948,2.948,10,0
2013-12-24 09:14:00.000,2.9502,2.9509,2.9501,2.9502,30,0
2013-12-24 09:15:00.000,2.9503,2.9503,2.9496,2.9496,30,0
2013-12-24 09:16:00.000,2.9503,2.9503,2.9488,2.9488,19,0
2013-12-24 09:17:00.000,2.9488,2.9492,2.9484,2.9484,22,0
2013-12-24 09:19:00.000,2.9482,2.9482,2.9474,2.9478,27,0
2013-12-24 09:20:00.000,2.9478,2.9478,2.9471,2.9471,14,0
2013-12-24 09:21:00.000,2.9469,2.9469,2.9462,2.9467,14,0
2013-12-24 09:22:00.000,2.947,2.947,2.947,2.947,1,0
2013-12-24 09:26:00.000,2.9477,2.9477,2.9476,2.9476,9,0
2013-12-24 09:27:00.000,2.947,2.9479,2.947,2.9474,12,0
2013-12-24 09:28:00.000,2.9478,2.9478,2.9473,2.9473,5,0
2013-12-24 09:29:00.000,2.9473,2.9473,2.9471,2.9471,5,0
2013-12-24 09:30:00.000,2.9478,2.9478,2.9478,2.9478,1,0
2013-12-24 09:32:00.000,2.948,2.948,2.947,2.947,10,0
2013-12-24 09:38:00.000,2.9483,2.9483,2.9483,2.9483,1,0
2013-12-24 09:39:00.000,2.9469,2.9469,2.9468,2.9468,9,0
2013-12-24 09:42:00.000,2.9484,2.9491,2.9484,2.9491,12,0
2013-12-24 09:43:00.000,2.9488,2.9493,2.9488,2.9493,11,0
2013-12-24 09:44:00.000,2.9496,2.9496,2.9496,2.9496,3,0
2013-12-24 09:45:00.000,2.9496,2.9496,2.9492,2.9492,7,0
2013-12-24 09:46:00.000,2.9499,2.9519,2.9499,2.9517,15,0
2013-12-24 09:47:00.000,2.9528,2.9528,2.9521,2.9521,10,0
2013-12-24 09:49:00.000,2.9526,2.9526,2.9512,2.9517,15,0
2013-12-24 09:50:00.000,2.9509,2.9509,2.9509,2.9509,1,0
2013-12-24 10:07:00.000,2.954,2.954,2.9536,2.9536,10,0
2013-12-24 10:08:00.000,2.9531,2.9531,2.9531,2.9531,1,0
2013-12-24 10:09:00.000,2.9531,2.9531,2.95,2.95,9,0
2013-12-24 10:33:00.000,2.9458,2.9462,2.9458,2.946,5,0
2013-12-24 10:39:00.000,2.9462,2.9462,2.9462,2.9462,1,0
2013-12-24 10:43:00.000,2.9481,2.9484,2.9481,2.9484,2,0
2013-12-24 10:50:00.000,2.9496,2.9505,2.9496,2.9505,13,0
2013-12-24 10:51:00.000,2.9505,2.9505,2.9505,2.9505,4,0
2013-12-24 10:52:00.000,2.9497,2.9497,2.9497,2.9497,3,0
2013-12-24 11:08:00.000,2.952,2.952,2.952,2.952,2,0
2013-12-24 11:16:00.000,2.9513,2.9513,2.9513,2.9513,1,0
2013-12-24 11:17:00.000,2.952,2.952,2.952,2.952,1,0
2013-12-24 11:22:00.000,2.9522,2.9522,2.9522,2.9522,1,0
2013-12-24 11:26:00.000,2.952,2.952,2.952,2.952,1,0
2013-12-24 11:30:00.000,2.9514,2.9514,2.951,2.951,4,0
2013-12-24 11:33:00.000,2.9511,2.9511,2.9511,2.9511,1,0
2013-12-24 12:28:00.000,2.9537,2.9537,2.9533,2.9533,3,0
2013-12-24 12:29:00.000,2.9529,2.9529,2.9529,2.9529,3,0
2013-12-24 12:30:00.000,2.9521,2.9521,2.9521,2.9521,4,0
2013-12-24 12:32:00.000,2.9524,2.9524,2.9522,2.9522,5,0
2013-12-24 12:40:00.000,2.9521,2.9521,2.9521,2.9521,4,0
2013-12-24 12:41:00.000,2.9519,2.9519,2.9513,2.9513,4,0
2013-12-24 12:42:00.000,2.951,2.951,2.951,2.951,2,0
2013-12-24 12:43:00.000,2.952,2.952,2.952,2.952,10,0
2013-12-24 12:46:00.000,2.9512,2.9512,2.9512,2.9512,2,0
2013-12-24 12:47:00.000,2.9504,2.9504,2.9502,2.9502,5,0
2013-12-24 12:48:00.000,2.95,2.95,2.9497,2.9497,4,0
2013-12-24 12:53:00.000,2.9488,2.9488,2.9488,2.9488,1,0
2013-12-24 12:54:00.000,2.9482,2.9482,2.9482,2.9482,9,0
2013-12-24 12:58:00.000,2.9482,2.9482,2.9482,2.9482,10,0
2013-12-24 12:59:00.000,2.9511,2.9518,2.9511,2.9518,4,0
2013-12-24 13:00:00.000,2.9511,2.9511,2.9504,2.9504,6,0
2013-12-24 13:01:00.000,2.9504,2.9504,2.9496,2.9504,5,0
2013-12-24 13:02:00.000,2.9495,2.9495,2.9495,2.9495,1,0
2013-12-24 13:03:00.000,2.9485,2.9485,2.9485,2.9485,1,0
2013-12-24 13:06:00.000,2.9473,2.9473,2.9473,2.9473,1,0
2013-12-24 13:07:00.000,2.9473,2.9473,2.9465,2.9465,10,0
2013-12-24 13:09:00.000,2.9464,2.9466,2.9461,2.9461,3,0
2013-12-24 13:10:00.000,2.946,2.946,2.9456,2.9456,8,0
2013-12-24 13:15:00.000,2.948,2.948,2.948,2.948,1,0
2013-12-24 13:16:00.000,2.9471,2.9471,2.9469,2.9469,11,0
2013-12-24 13:17:00.000,2.9464,2.9467,2.9463,2.9467,18,0
2013-12-24 13:18:00.000,2.9467,2.9467,2.9464,2.9464,2,0
2013-12-24 13:19:00.000,2.9461,2.9461,2.9457,2.9457,7,0
2013-12-24 13:20:00.000,2.9461,2.9461,2.945,2.9451,6,0
2013-12-24 13:21:00.000,2.9459,2.9459,2.9459,2.9459,11,0
2013-12-24 13:22:00.000,2.9459,2.9459,2.9459,2.9459,9,0
2013-12-24 13:25:00.000,2.9488,2.9488,2.9487,2.9487,10,0
2013-12-24 13:26:00.000,2.9514,2.9514,2.9495,2.9503,33,0
2013-12-24 13:27:00.000,2.9533,2.9551,2.9528,2.9551,26,0
2013-12-24 13:28:00.000,2.9521,2.9521,2.9517,2.9517,4,0
2013-12-24 13:29:00.000,2.948,2.9528,2.947,2.9524,46,0
2013-12-24 13:30:00.000,2.9583,2.9583,2.9552,2.9552,10,0
2013-12-24 13:31:00.000,2.955,2.955,2.9547,2.9547,10,0
2013-12-25 23:22:00.000,2.9598,2.9598,2.9598,2.9598,1,0
2013-12-25 23:23:00.000,2.9603,2.9603,2.9603,2.9603,1,0
2013-12-26 06:19:00.000,2.948,2.948,2.9471,2.9471,5,0
2013-12-26 06:33:00.000,2.9477,2.9477,2.9477,2.9477,1,0
2013-12-26 06:37:00.000,2.9476,2.9476,2.9476,2.9476,1,0
2013-12-26 07:26:00.000,2.9465,2.9465,2.944,2.944,3,0
2013-12-26 08:20:00.000,2.9525,2.9525,2.9523,2.9523,4,0
2013-12-26 08:21:00.000,2.951,2.951,2.951,2.951,3,0
2013-12-26 08:22:00.000,2.9528,2.9528,2.9518,2.9518,2,0
2013-12-26 08:23:00.000,2.9519,2.9519,2.9518,2.9518,2,0
2013-12-26 08:24:00.000,2.9509,2.951,2.9509,2.951,6,0
2013-12-26 08:30:00.000,2.9531,2.9531,2.9531,2.9531,5,0
2013-12-26 08:31:00.000,2.9542,2.9543,2.9542,2.9543,2,0
2013-12-26 08:32:00.000,2.953,2.953,2.953,2.953,5,0
2013-12-26 09:00:00.000,2.9586,2.9586,2.9566,2.9566,15,0
2013-12-26 09:01:00.000,2.9553,2.9565,2.955,2.955,42,0
2013-12-26 09:03:00.000,2.9558,2.956,2.9543,2.9543,16,0
2013-12-26 09:04:00.000,2.9543,2.9548,2.9543,2.9548,6,0
2013-12-26 09:05:00.000,2.9548,2.9548,2.9548,2.9548,5,0
2013-12-26 09:06:00.000,2.9549,2.9549,2.9549,2.9549,7,0
2013-12-26 09:07:00.000,2.9555,2.9555,2.9527,2.9542,31,0
2013-12-26 09:08:00.000,2.9545,2.9547,2.9545,2.9547,5,0
2013-12-26 09:11:00.000,2.9521,2.9521,2.9521,2.9521,3,0
2013-12-26 09:12:00.000,2.9521,2.9521,2.9521,2.9521,3,0
2013-12-26 09:13:00.000,2.9524,2.9528,2.9524,2.9528,8,0
2013-12-26 09:15:00.000,2.9553,2.9553,2.9552,2.9552,3,0
2013-12-26 09:16:00.000,2.9552,2.9552,2.9534,2.9534,37,0
2013-12-26 09:17:00.000,2.9514,2.9514,2.9514,2.9514,9,0
2013-12-26 09:18:00.000,2.9516,2.9517,2.9516,2.9517,2,0
2013-12-26 09:20:00.000,2.9524,2.9524,2.9502,2.9502,20,0
2013-12-26 09:21:00.000,2.9509,2.9509,2.9502,2.9502,20,0
2013-12-26 09:39:00.000,2.954,2.954,2.954,2.954,1,0
2013-12-26 09:40:00.000,2.954,2.954,2.954,2.954,9,0
2013-12-26 09:51:00.000,2.9501,2.9505,2.9501,2.9505,2,0
2013-12-26 09:53:00.000,2.9537,2.9537,2.9537,2.9537,2,0
2013-12-26 09:54:00.000,2.9543,2.9543,2.954,2.954,8,0
2013-12-26 09:55:00.000,2.9528,2.9528,2.9528,2.9528,1,0
2013-12-26 09:56:00.000,2.9522,2.9522,2.9516,2.9516,2,0
2013-12-26 09:58:00.000,2.9537,2.9537,2.9529,2.9529,4,0
2013-12-26 10:29:00.000,2.9586,2.9586,2.9586,2.9586,1,0
2013-12-26 11:05:00.000,2.9592,2.9592,2.9592,2.9592,1,0
2013-12-26 11:06:00.000,2.9617,2.9617,2.9617,2.9617,1,0
2013-12-26 11:11:00.000,2.9625,2.9628,2.962,2.9624,13,0
2013-12-26 11:12:00.000,2.9626,2.9634,2.9626,2.9628,41,0
2013-12-26 11:13:00.000,2.9629,2.9629,2.9617,2.9618,13,0
2013-12-26 11:14:00.000,2.9629,2.9637,2.9629,2.9637,14,0
2013-12-26 11:17:00.000,2.9623,2.9623,2.9623,2.9623,1,0
2013-12-26 11:22:00.000,2.96,2.96,2.96,2.96,1,0
2013-12-26 11:24:00.000,2.9624,2.9625,2.9623,2.9623,7,0
2013-12-26 11:27:00.000,2.962,2.962,2.962,2.962,1,0
2013-12-26 11:29:00.000,2.9609,2.9609,2.9609,2.9609,1,0
2013-12-26 11:35:00.000,2.962,2.962,2.962,2.962,1,0
2013-12-26 11:59:00.000,2.9634,2.9634,2.9633,2.9633,2,0
2013-12-26 12:01:00.000,2.964,2.964,2.9635,2.9635,8,0
2013-12-26 12:06:00.000,2.9631,2.9631,2.9631,2.9631,3,0
2013-12-26 12:07:00.000,2.9631,2.9631,2.9629,2.9629,5,0
2013-12-26 12:12:00.000,2.9616,2.9616,2.9616,2.9616,1,0
2013-12-26 12:13:00.000,2.9615,2.9615,2.9615,2.9615,4,0
2013-12-26 12:17:00.000,2.9623,2.9623,2.9623,2.9623,1,0
2013-12-26 12:19:00.000,2.9635,2.9635,2.9635,2.9635,1,0
2013-12-26 12:28:00.000,2.9643,2.9643,2.9643,2.9643,1,0
2013-12-26 12:29:00.000,2.9644,2.9644,2.9634,2.9634,11,0
2013-12-26 12:30:00.000,2.9631,2.9636,2.9631,2.9633,8,0
2013-12-26 12:31:00.000,2.9632,2.9632,2.9631,2.9631,2,0
2013-12-26 12:33:00.000,2.9643,2.9643,2.964,2.9641,14,0
2013-12-26 12:34:00.000,2.9641,2.9641,2.9641,2.9641,15,0
2013-12-26 12:39:00.000,2.9643,2.9643,2.9643,2.9643,1,0
2013-12-26 12:50:00.000,2.967,2.9681,2.9666,2.9666,3,0
2013-12-26 12:52:00.000,2.9669,2.9675,2.9669,2.9674,7,0
2013-12-26 12:53:00.000,2.9676,2.9676,2.9669,2.9674,5,0
2013-12-26 12:55:00.000,2.9664,2.9672,2.9664,2.9664,7,0
2013-12-26 12:56:00.000,2.967,2.967,2.967,2.967,1,0
2013-12-26 12:58:00.000,2.9664,2.967,2.9664,2.967,10,0
2013-12-26 13:01:00.000,2.9653,2.9654,2.9653,2.9654,3,0
2013-12-26 13:02:00.000,2.9654,2.9654,2.9647,2.9647,3,0
2013-12-26 13:05:00.000,2.9669,2.9669,2.9667,2.9667,5,0
2013-12-26 13:14:00.000,2.9674,2.9674,2.9674,2.9674,1,0
2013-12-26 13:15:00.000,2.9677,2.9677,2.9677,2.9677,3,0
2013-12-26 13:20:00.000,2.9684,2.9684,2.9683,2.9683,2,0
2013-12-26 13:21:00.000,2.9684,2.9684,2.9678,2.9678,10,0
2013-12-26 13:22:00.000,2.9678,2.9678,2.9675,2.9675,3,0
2013-12-26 13:23:00.000,2.9674,2.9677,2.9674,2.9677,3,0
2013-12-26 13:24:00.000,2.9675,2.9679,2.9675,2.9679,5,0
2013-12-26 13:25:00.000,2.9679,2.9679,2.9676,2.9676,2,0
2013-12-26 13:26:00.000,2.9678,2.9678,2.9678,2.9678,1,0
2013-12-26 13:34:00.000,2.9674,2.9676,2.9674,2.9676,2,0
2013-12-26 13:41:00.000,2.9671,2.9671,2.9671,2.9671,1,0
2013-12-26 13:43:00.000,2.9675,2.9675,2.9675,2.9675,1,0
2013-12-26 13:44:00.000,2.9672,2.9672,2.9672,2.9672,1,0
2013-12-26 13:46:00.000,2.9665,2.9666,2.9665,2.9666,3,0
2013-12-26 14:19:00.000,2.9651,2.9651,2.9651,2.9651,1,0
2013-12-26 14:21:00.000,2.9592,2.9592,2.9592,2.9592,1,0
2013-12-26 14:23:00.000,2.9542,2.9542,2.9524,2.953,5,0
2013-12-26 14:24:00.000,2.9581,2.9581,2.954,2.954,2,0
2013-12-26 14:25:00.000,2.9579,2.9579,2.9579,2.9579,1,0
2013-12-26 14:26:00.000,2.9547,2.9547,2.9509,2.9509,5,0
2013-12-26 14:27:00.000,2.954,2.954,2.9488,2.9488,50,0
2013-12-26 14:28:00.000,2.9495,2.9495,2.9461,2.9462,18,0
2013-12-26 14:30:00.000,2.9514,2.9519,2.9514,2.9519,25,0
2013-12-26 14:55:00.000,2.9489,2.9489,2.9488,2.9488,3,0
2013-12-26 15:14:00.000,2.9522,2.9522,2.9522,2.9522,1,0
2013-12-27 04:24:00.000,2.945,2.945,2.945,2.945,4,0
2013-12-27 04:29:00.000,2.9429,2.9429,2.9427,2.9427,6,0
2013-12-27 04:37:00.000,2.9441,2.9441,2.9441,2.9441,2,0
2013-12-27 04:38:00.000,2.9443,2.9443,2.9443,2.9443,2,0
2013-12-27 05:00:00.000,2.9417,2.9417,2.9417,2.9417,1,0
2013-12-27 05:45:00.000,2.9388,2.9388,2.9388,2.9388,1,0
2013-12-27 05:46:00.000,2.939,2.9394,2.939,2.9392,4,0
2013-12-27 06:10:00.000,2.9383,2.9385,2.9382,2.9382,5,0
2013-12-27 06:18:00.000,2.9399,2.9399,2.9399,2.9399,1,0
2013-12-27 06:20:00.000,2.9404,2.9404,2.9404,2.9404,1,0
2013-12-27 06:21:00.000,2.9397,2.9397,2.9397,2.9397,1,0
2013-12-27 06:22:00.000,2.9393,2.9395,2.9393,2.9395,2,0
2013-12-27 06:24:00.000,2.9402,2.9407,2.9402,2.9407,3,0
2013-12-27 06:28:00.000,2.9403,2.9403,2.9403,2.9403,1,0
2013-12-27 06:37:00.000,2.9399,2.9399,2.9399,2.9399,1,0
2013-12-27 06:44:00.000,2.9383,2.9383,2.9383,2.9383,1,0
2013-12-27 06:56:00.000,2.9394,2.9394,2.9394,2.9394,1,0
2013-12-27 06:57:00.000,2.9393,2.9393,2.9393,2.9393,1,0
2013-12-27 06:59:00.000,2.9391,2.9392,2.9391,2.9392,4,0
2013-12-27 07:05:00.000,2.9397,2.9398,2.9395,2.9395,4,0
2013-12-27 07:11:00.000,2.9394,2.9394,2.9394,2.9394,1,0
2013-12-27 08:18:00.000,2.9427,2.9435,2.9424,2.9429,40,0
2013-12-27 08:19:00.000,2.9429,2.9429,2.9429,2.9429,1,0
2013-12-27 08:20:00.000,2.9429,2.9432,2.9429,2.9429,11,0
2013-12-27 08:21:00.000,2.9429,2.943,2.9429,2.9429,5,0
2013-12-27 08:22:00.000,2.9429,2.9431,2.9428,2.9429,12,0
2013-12-27 08:23:00.000,2.9429,2.9429,2.9429,2.9429,2,0
2013-12-27 08:29:00.000,2.9434,2.9434,2.9431,2.9431,6,0
2013-12-27 08:30:00.000,2.9431,2.9431,2.9431,2.9431,3,0
2013-12-27 08:33:00.000,2.9431,2.9433,2.9431,2.9431,7,0
2013-12-27 08:34:00.000,2.9431,2.9431,2.9431,2.9431,5,0
2013-12-27 08:35:00.000,2.9431,2.9431,2.9431,2.9431,2,0
2013-12-27 08:37:00.000,2.9431,2.9441,2.9429,2.9441,5,0
2013-12-27 09:01:00.000,2.9474,2.9474,2.9474,2.9474,1,0
2013-12-27 09:03:00.000,2.9468,2.9468,2.9468,2.9468,4,0
2013-12-27 09:14:00.000,2.9524,2.9524,2.9524,2.9524,2,0
2013-12-27 09:15:00.000,2.952,2.952,2.952,2.952,2,0
2013-12-27 09:16:00.000,2.9519,2.9519,2.9515,2.9515,4,0
2013-12-27 09:17:00.000,2.9548,2.9548,2.9548,2.9548,2,0
2013-12-27 09:18:00.000,2.9557,2.9558,2.9557,2.9558,2,0
2013-12-27 09:19:00.000,2.9566,2.9579,2.9566,2.9579,6,0
2013-12-27 09:20:00.000,2.9579,2.9579,2.9579,2.9579,2,0
2013-12-27 09:21:00.000,2.9575,2.9575,2.9563,2.9563,3,0
2013-12-27 09:22:00.000,2.9565,2.9565,2.9562,2.9562,3,0
2013-12-27 09:23:00.000,2.9569,2.9571,2.9569,2.9571,5,0
2013-12-27 09:25:00.000,2.9563,2.9563,2.9563,2.9563,2,0
2013-12-27 09:26:00.000,2.9558,2.9558,2.9558,2.9558,3,0
2013-12-27 09:27:00.000,2.9551,2.9568,2.9551,2.9568,2,0
2013-12-27 09:28:00.000,2.9568,2.9568,2.9568,2.9568,2,0
2013-12-27 09:30:00.000,2.9575,2.9575,2.9568,2.9568,3,0
2013-12-27 09:49:00.000,2.9579,2.9579,2.9579,2.9579,1,0
2013-12-27 09:50:00.000,2.9574,2.9574,2.9574,2.9574,1,0
2013-12-27 09:57:00.000,2.9589,2.9589,2.9589,2.9589,2,0
2013-12-27 10:07:00.000,2.9592,2.9592,2.9592,2.9592,1,0
2013-12-27 10:08:00.000,2.9585,2.9585,2.9585,2.9585,1,0
2013-12-27 10:09:00.000,2.9597,2.9597,2.9597,2.9597,1,0
2013-12-27 10:10:00.000,2.9569,2.9569,2.9569,2.9569,1,0
2013-12-27 10:12:00.000,2.9586,2.9586,2.9586,2.9586,1,0
2013-12-27 10:13:00.000,2.9576,2.9576,2.9576,2.9576,1,0
2013-12-27 10:14:00.000,2.9583,2.9583,2.9583,2.9583,1,0
2013-12-27 10:15:00.000,2.9586,2.9586,2.9586,2.9586,1,0
2013-12-27 10:16:00.000,2.9592,2.9592,2.9592,2.9592,1,0
2013-12-27 10:17:00.000,2.9589,2.9589,2.9589,2.9589,1,0
2013-12-27 10:18:00.000,2.958,2.958,2.958,2.958,1,0
2013-12-27 10:20:00.000,2.9585,2.9585,2.9585,2.9585,1,0
2013-12-27 10:21:00.000,2.958,2.958,2.958,2.958,1,0
2013-12-27 10:22:00.000,2.9573,2.9573,2.9573,2.9573,1,0
2013-12-27 10:23:00.000,2.9567,2.9567,2.9567,2.9567,1,0
2013-12-27 10:24:00.000,2.9569,2.9569,2.9569,2.9569,1,0
2013-12-27 10:25:00.000,2.9564,2.9564,2.9564,2.9564,1,0
2013-12-27 10:26:00.000,2.9562,2.9562,2.9562,2.9562,1,0
2013-12-27 10:27:00.000,2.9557,2.9557,2.9557,2.9557,1,0
2013-12-27 10:29:00.000,2.9565,2.9565,2.9553,2.9555,5,0
2013-12-27 10:31:00.000,2.9559,2.9559,2.9559,2.9559,1,0
2013-12-27 10:32:00.000,2.9555,2.9558,2.9555,2.9558,2,0
2013-12-27 10:33:00.000,2.9549,2.9549,2.9549,2.9549,2,0
2013-12-27 10:34:00.000,2.9549,2.9549,2.9549,2.9549,2,0
2013-12-27 10:36:00.000,2.9556,2.9556,2.9556,2.9556,1,0
2013-12-27 10:37:00.000,2.9558,2.9559,2.9558,2.9559,2,0
2013-12-27 10:38:00.000,2.9569,2.9569,2.9569,2.9569,1,0
2013-12-27 10:39:00.000,2.9571,2.9571,2.9571,2.9571,2,0
2013-12-27 10:40:00.000,2.9581,2.9581,2.9581,2.9581,1,0
2013-12-27 10:41:00.000,2.9588,2.9588,2.9588,2.9588,1,0
2013-12-27 10:42:00.000,2.9561,2.9561,2.9561,2.9561,2,0
2013-12-27 10:43:00.000,2.9557,2.9557,2.9557,2.9557,1,0
2013-12-27 10:45:00.000,2.9547,2.9547,2.9544,2.9544,3,0
2013-12-27 10:46:00.000,2.954,2.954,2.954,2.954,6,0
2013-12-27 10:47:00.000,2.9544,2.9553,2.9544,2.9553,3,0
2013-12-27 10:48:00.000,2.9627,2.9643,2.9624,2.9624,3,0
2013-12-27 10:49:00.000,2.9614,2.9614,2.9609,2.9609,2,0
2013-12-27 10:50:00.000,2.9619,2.9619,2.9619,2.9619,1,0
2013-12-27 10:51:00.000,2.9712,2.972,2.9692,2.97,5,0
2013-12-27 10:52:00.000,2.9696,2.9696,2.9696,2.9696,1,0
2013-12-27 10:53:00.000,2.9721,2.9721,2.9712,2.9712,2,0
2013-12-27 10:54:00.000,2.9706,2.9706,2.97,2.97,2,0
2013-12-27 10:56:00.000,2.9699,2.9699,2.9699,2.9699,1,0
2013-12-27 10:57:00.000,2.9696,2.9715,2.9691,2.9715,9,0
2013-12-27 10:58:00.000,2.9691,2.9691,2.9691,2.9691,1,0
2013-12-27 10:59:00.000,2.9698,2.9698,2.9698,2.9698,1,0
2013-12-27 11:00:00.000,2.9729,2.9731,2.9696,2.9696,5,0
2013-12-27 11:01:00.000,2.9701,2.9703,2.9701,2.9703,2,0
2013-12-27 11:03:00.000,2.9662,2.9662,2.9662,2.9662,1,0
2013-12-27 11:05:00.000,2.9669,2.9669,2.9669,2.9669,1,0
2013-12-27 11:06:00.000,2.9671,2.9671,2.9671,2.9671,1,0
2013-12-27 11:09:00.000,2.9649,2.9649,2.9649,2.9649,1,0
2013-12-27 11:10:00.000,2.9641,2.9641,2.9638,2.9638,2,0
2013-12-27 11:12:00.000,2.9645,2.9648,2.9645,2.9648,3,0
2013-12-27 11:15:00.000,2.9684,2.9684,2.9684,2.9684,3,0
2013-12-27 11:16:00.000,2.9687,2.9687,2.9682,2.9682,3,0
2013-12-27 11:18:00.000,2.9677,2.9677,2.9677,2.9677,1,0
2013-12-27 11:21:00.000,2.9651,2.9651,2.9651,2.9651,1,0
2013-12-27 11:22:00.000,2.9644,2.9644,2.9644,2.9644,1,0
2013-12-27 11:24:00.000,2.9656,2.9656,2.9656,2.9656,1,0
2013-12-27 11:27:00.000,2.9648,2.9648,2.9648,2.9648,1,0
2013-12-27 11:29:00.000,2.9645,2.9645,2.9645,2.9645,1,0
2013-12-27 11:30:00.000,2.9635,2.9635,2.9635,2.9635,1,0
2013-12-27 11:31:00.000,2.9633,2.9633,2.9615,2.9615,9,0
2013-12-27 11:32:00.000,2.9615,2.9615,2.9615,2.9615,5,0
2013-12-27 11:33:00.000,2.9625,2.9636,2.9625,2.9625,3,0
2013-12-27 11:34:00.000,2.9621,2.9621,2.9621,2.9621,1,0
2013-12-27 11:36:00.000,2.9627,2.9627,2.962,2.962,7,0
2013-12-27 11:37:00.000,2.9611,2.9611,2.9611,2.9611,2,0
2013-12-27 11:38:00.000,2.961,2.961,2.961,2.961,25,0
2013-12-27 11:40:00.000,2.9608,2.9608,2.9608,2.9608,1,0
2013-12-27 11:41:00.000,2.9587,2.9587,2.9587,2.9587,1,0
2013-12-27 11:42:00.000,2.959,2.959,2.959,2.959,1,0
2013-12-27 11:45:00.000,2.9526,2.9526,2.9526,2.9526,1,0
2013-12-27 11:46:00.000,2.9526,2.9526,2.9516,2.9516,2,0
2013-12-27 11:49:00.000,2.9518,2.9518,2.9505,2.9505,2,0
2013-12-27 11:50:00.000,2.9482,2.9486,2.9482,2.9486,3,0
2013-12-27 11:51:00.000,2.9524,2.9524,2.9524,2.9524,1,0
2013-12-27 11:54:00.000,2.9515,2.9515,2.9515,2.9515,1,0
2013-12-27 11:56:00.000,2.9514,2.9514,2.9514,2.9514,2,0
2013-12-27 11:58:00.000,2.9521,2.9521,2.9514,2.9516,9,0
2013-12-27 11:59:00.000,2.9523,2.9523,2.9523,2.9523,1,0
2013-12-27 12:01:00.000,2.9514,2.9514,2.9513,2.9513,2,0
2013-12-27 12:02:00.000,2.9502,2.9502,2.9502,2.9502,1,0
2013-12-27 12:04:00.000,2.9494,2.9494,2.9494,2.9494,1,0
2013-12-27 12:07:00.000,2.9514,2.9514,2.9514,2.9514,1,0
2013-12-27 12:09:00.000,2.9517,2.9517,2.9517,2.9517,1,0
2013-12-27 12:10:00.000,2.953,2.953,2.953,2.953,2,0
2013-12-27 12:11:00.000,2.9529,2.9529,2.9529,2.9529,1,0
2013-12-27 12:12:00.000,2.9524,2.9524,2.9521,2.9521,2,0
2013-12-27 12:13:00.000,2.9499,2.9499,2.9499,2.9499,1,0
2013-12-27 12:16:00.000,2.9524,2.9527,2.9524,2.9527,5,0
2013-12-27 12:17:00.000,2.9525,2.9525,2.9524,2.9524,2,0
2013-12-27 12:19:00.000,2.9537,2.9549,2.9537,2.9542,14,0
2013-12-27 12:20:00.000,2.9545,2.9545,2.9542,2.9542,5,0
2013-12-27 12:22:00.000,2.9557,2.9557,2.9551,2.9551,4,0
2013-12-27 12:24:00.000,2.9555,2.9555,2.9555,2.9555,1,0
2013-12-27 12:27:00.000,2.9566,2.9566,2.9566,2.9566,6,0
2013-12-27 12:28:00.000,2.956,2.956,2.956,2.956,1,0
2013-12-27 12:30:00.000,2.9561,2.9561,2.9561,2.9561,1,0
2013-12-27 12:32:00.000,2.9589,2.9589,2.9577,2.9577,2,0
2013-12-27 12:33:00.000,2.9584,2.9584,2.9584,2.9584,1,0
2013-12-27 12:36:00.000,2.9589,2.9589,2.9589,2.9589,1,0
2013-12-27 12:37:00.000,2.959,2.959,2.959,2.959,1,0
2013-12-27 12:40:00.000,2.9604,2.9604,2.9604,2.9604,1,0
2013-12-27 12:41:00.000,2.9606,2.962,2.9606,2.962,11,0
